id,title,description,publishedAt,tags,categoryId,defaultLanguage,defaultAudioLanguage,thumbnail_default,thumbnail_high,duration,viewCount,likeCount,commentCount,privacyStatus,channel_id,channel_title,channel_description,channel_country,channel_thumbnail,channel_subscriberCount,channel_videoCount,transcript
in the case of the rotational cipher
with asymmetric encryption you are using
one key for one process and another key
for the decryption process. So that's
what's fundamentally different. RSA is
one of the most popular algorithms for
this. the browsers you probably use
every day are probably using some
variant of RSA underneath the hood. We
won't get into great detail about the
mathematics, but one of the most
important details about RSA is that it
relies on really big prime numbers. In
fact, in a nutshell, what happens with
RSA is your computer or your phone
chooses a really big prime number called
P. It then chooses a really big other
prime number called Q. Then it
multiplies them together to get a new
value. we'll call it n and it uses that
value n in the resulting mathematics
that the algorithms authors came up with
dot dot dot. The presumption here is
that when you take a really big prime
number and multiply it against a really
big other prime number, it is really
hard to figure out from the product of
those numbers what the original p and q
were. And if you're a little hazy on
prime numbers, it's a number that can be
only that can only be divided by itself,
n1. And indeed, we can use those coming
up with two big ones. Multiply it
together in order to get this value n
that is subsequently used in the rest of
the mathematics. What are the rest of
those mathematics? In essence, this and
this will be the scariest looking
formulas you perhaps see over the course
of this class. The value n I just
described is used as uh to divide values
ultimately. If you're unfamiliar with
mod here, this means to in this context
take the remainder of some value. So
what are we doing here? Is a quick
summary of how encryption and decryption
works with RSA. If you have some message
M that you want to send to another
person and you have come up with somehow
via the dot dot dot process earlier that
I alluded to, you've come up with your
own uh public key e there. Well, then
someone can take their message, encrypt
it by raising that message to the power
of e, the exponent of e, and then divide
it, divide it, divide it, divide it by
n, and figure out what the remainder is
when dividing by n. That then gives you
a value called c for cipher text. When
you then receive that message c, you can
use your private key known here as d,
and you raise the cipher text its
numeric value to the power of d. that is
the exponent in D and you divide divide
divide by n in order to figure out that
remainder which will give you back the
original message. Now that is a
significant oversimplification of what's
going on but that's the essence of the
algorithm. It has to do with picking two
very large prime numbers, multiplying
them together to get that value n and
then using n as well as other values
that dot dot dot are generated by the
algorithm for you e and d in order to
encrypt and decrypt messages ultimately.
And this is what's generally known as
modular arithmetic. It involves lots of
division and division division in order
to come up with these remainders. But
ultimately, it is a very secure way to
asymmetrically share information without
having to agree on one shared key in
advance, but rather using a public and a
private key instead. Now, there are
other techniques that come with this
world of public key cryptography, and
another technique is that of key
exchange. So by contrast, if you do
actually want to establish some kind of
shared secret, there are alternative
algorithms that different humans have
invented over the years. So there are
alternatives to one algorithm or
another. And one of these alternatives
is actually called Diffy Helman named
after another pair of authors here. So
here is the essence of the mathematics
for this algorithm. The goal of which is
indeed key exchange to figure out using
fancy mathematics how both A and B can
come up with the same value that they
can then use as a shared secret but
without anyone who intercepts any of
their messages being able to figure out
what is that shared value that shared
secret. So what's the essence of the
math here? Well, you first pick a value
G which is called a generator. It can be
as simple as the number two. and you
pick a big prime number, call it P here,
and those are agreed upon in advance.
Meanwhile, person A, say Alice, picks
her own private key A, which is another
really big number. And then she does
this math. G to the power of A mod P.
And again, mod refers to taking the
remainder of some value. Meanwhile, B or
Bob still uses the same G, still uses
the same P, picks his own private key
called B and raises G to the power of B
modulo P and that gives him back this
value capital B. Whereas Alice had
capital A. Then turns out that Alice and
Bob can send those values across the
internet. A one way, B the other way.
And thanks to some fancy modular
arithmetic here too, Alice can take
Bob's B value and raise it to the power
of her A value, which effectively gives
you G to the power of A * B mod P. Bob,
meanwhile, can take Alice's A value that
was sent to him, raise it to the power
of his private key B, and then mod P.
So, calculate the remainder with respect
to P. the end result and it's totally
fine if these mathematics are
uncomfortable for you or just know that
thanks to some basic principles of
mathematics this results in both Alice
and Bob having the exact same value
we'll call it S for shared secret even
though the value never went across the
internet in its entirety Alice sent part
of it this way Bob sent part of it this
way but because Alice and Bob held on to
private values the little A and the
little B. They kept that to themselves.
They are able to do these mathematics
that ensure that they both came up with
the same value. Even though you or I, if
we intercepted any one of those
messages, we could not figure out what
it is. And now that they have a shared
secret s, they can use that using any of
those other symmetric ciphers we talked
about earlier. AES I put on the board
briefly. Triple DEES I put on the board
briefly. Heck, we could even use this in
a rotational cipher if we really wanted
to, but not indeed best practice. So
again, don't worry so much about
focusing on the mathematics, but if you
were to take a higher level class in
theoretical computer science, these are
intellectual rabbit holes that you could
go down to better understand how the
software works. And now to my comment
earlier about not trying to invent your
own cryptographic functions like this is
the kind of reason why this is the
degree of sophistication that you and I
take for granted in our phones, our
laptops and desktops that have been
vetted by industry and academics alike.
generally best practice is to rely on
standards that have been tried and
tested rather than try to come up with
your own creative crypto system so to
speak that may very well have faults
that you yourself do not know. And the
icing on the cake is that this is
ultimately if curious as to the
underlying mathematics what value
ultimately Alice and Bob are both
calculating g to the power a * b mod p.
But more on that in a higher level
mathematics course if indeed of
interest. How about one final building
block that you get from this world of
public key cryptography? And this is one
that's going to be increasingly
omnipresent I do think in our world
especially as we move away from very
archaic paper pencil signatures that you
might write with a pen on a paper and
rather moving to what we'll call digital
signatures as well. It turns out that
once you're comfortable with the idea of
public key cryptography, generally
involving a public key and a private
key, the first of which is literally
public, you can share it with the world,
the second of which is meant to be
private, kept only to you. And if you
can take at face value my claim that
through appropriate mathematics, there's
a relationship possible between these
two numbers that whereas one can encrypt
data, the other can decrypt. Even if you
don't care to get into the ma specifics
of the mathematics, but you just agree
that okay, that sounds reasonable to me
that that math can work. We can now use
that building block of a public key and
a private key to solve other problems as
well. Not just encrypt messages from
point A to point B and back, but rather
to sign information, sign documents even
and say yes, this was signed by David or
someone else. So, how does this work in
the world of digital signatures? Here's
a few more acronyms of algorithms that
are commonly used even though we'll
continue to simplify them in our
discussion. Uh, DSA, ECDSA, RSA, and
others can be used to give you the
ability to sign documents or other
pieces of information digitally. So,
what does it mean to sign something
digitally? It's not at all like this
with a unique signature. It's all
mathematics involved. So here then might
be our algorithm for digitally signing
some document or piece of information.
And I claim that the input to this
process is a message, a letter that
you've written, a contract that you want
to sign, something that you want to put
your digital signature on. The output of
this message initially is going to be a
hash. So we can use any of uh any number
of hash functions we talked about
earlier that take as input an arbitrary
length input like a message, a document,
an essay, a contract and produce as
output a fixed length hash value. So
we've seen that and we've stipulated
that that is indeed possible. Similar in
spirit to our password discussion
earlier, you can even do it for larger
inputs than passwords. You can do it for
entire documents as well. Once you have
that hash, here's how you digitally sign
the document. You use your private key.
You pass that as input as well as the
hash value you just computed a moment
ago into the digital signature
algorithm. And the output of that
process is a signature. So, if you think
about this intuitively, what are we
doing? Well, we're taking an arbitrary
sized document. Maybe it's a a letter
that you've written. Maybe it's a
contract that you've written that you
need to sign. That might be short or it
might be really long. Here's where the
value of cryptographic hash functions
come in. Recall that a cryptographic
hash function by definition takes an
arbitrary size input and reduces it to a
fixed size output. So it doesn't matter
how big the original was, you can
distill it into a distinct
representation that's shorter. So per
this diagram, if you take that hash
value and you encrypt it with your
private key, what we say is that the
output of that process, which is just a
really big number or some sequence of
weird looking text, is your digital
signature. Now, this is a little weird
because what we're doing now is the
opposite of public key encryption. With
public key encryption, remember someone
else used your public key to encrypt the
message to you and you used your private
key to decrypt it. But in the case of
digital signatures, the story gets
flipped upside down. You use your
private key and a hash of your message
to digitally sign your document. And the
output of that is a signature, again, a
number or some string of text. And you
send that signature to the recipient
saying, ""This is my digital signature.
You can verify it now if you so choose
and they should. So that invites the
question, well, how does the recipient
verify your digital signature? How do
they know that this weird looking
sequence of characters or numbers
actually was signed by you? Well, recall
that you have not only a private key,
but a public key as well. And that
public key is accessible to everyone,
including that recipient. And so what
happens is this. When that recipient
gets your document and your digital
signature, so to speak, they probably
want to and should verify the digital
signature to confirm that yes, you
signed off on that document or contract.
So, what does that box look like? Well,
they have received not only the document
itself, the so-called message, they've
also received your digital signature.
So, you've sent them two things. And the
digital signature, you can think of it
like a human signature, but it's of
course a big number or a string of text.
But they've sent you two things, the
document and that signature. So what do
you do? You take the document you've
received and you run it through the
exact same publicly available hash
function because the document might be
long. So you want to collapse it into a
short hash representation thereof just
like our use of passwords. So that you
can just do easily no private
information involved. But then what do
you do? You then take the public key of
the person who signed this document. You
take the signature that they claim is
their signature and you decrypt their
signature with their public key. That
should output the exact same hash that
you just calculated. So to summarize,
the message itself, the document in this
story is public. It's not encrypted.
It's not something you really worry
about being private. What you really
care about in this story is that it was
signed by a specific person. So if that
message, that document is available to
both the sender and the receiver, both
of them do this first process of hashing
the message, hashing the document just
to get some succinct representation
thereof. So it's not this big, it's this
big. Makes the math quicker and easier.
However, what the recipient does is upon
receiving not only that message which
they just hashed but also your claimed
digital signature, they try to decrypt
your signature using your public key.
And here too, just as the private key
can reverse the encryption done by a
public key, so can the public key
reverse the encryption done by a private
key. So if the recipient mathematically
gets the exact same hash after
decrypting what you sent them, it must
be the case mathematically that the only
person in the world who could have
signed this document is in fact you
because they have your public key and
maybe some third party, some registry,
some company has said yes, that is David
Men's public key. You can trust that.
And so if David Mail's private key has
not been compromised, you can trust that
any signature that you can decrypt with
my public key must have been encrypted
with my private key. And it takes a
while, I think, for these ideas and
certainly the mathematics to sink in.
But for now, if you just trust that
there's two big numbers in the world,
one public, one private, there's a
mathematical relationship between them,
such that one can reverse the effects of
the other in either direction. We humans
can use this now not only to secure our
messages per our discussion of
encryption, we can also use it to
authenticate messages and attest yes,
this came from David Men or did not. And
unlike a human signature on a piece of
paper that can obviously just be
photographed, duplicated, traced over,
the secrecy of digital signatures relies
on keeping your private key private. And
that notion does not exist in the world
of human signatures. And so in that
sense, digital signatures are
objectively better than our old form
human ones.
Questions now, and I know that's a lot,
and it's okay if it didn't all go down
at once. questions on digital
signatures, public key encryption or
decryption or anything prior.
>> Would these public and private keys be
attributed to what your IP address?
>> A good question uh to what are they
attributed not to your IP address
typically? They are typically stored in
a registry like a central registry that
knows that this is Vlad's public key,
this is David's public key and so forth.
And it relies on a system of trust and
transitivity. So if you trust this
third-party company that is storing all
of our public keys, then you can trust
whoever it is they are in turn trusting.
Or it can be more distributed. Your
public key can literally be distributed
in the footer of your emails. It can be
posted on your website. It can be on
your LinkedIn profile or the like. And
so long as other people in the world
trust your emails or your website or
LinkedIn, they can trust that that is in
fact your public key. So different ways
to implement that system of trust. Other
questions?
>> Hashing uh uses a mathematical function
and encryption uses a mathematical
function plus a key like the Caesar
cipher basically uses um the simple
function plus plus the key. Is that
analogy correct?
>> Yes, that is correct. And if it helps
you, this is an oversimplification,
but it's generally helpful, I think, to
think of hashing as one way. So, you can
only convert a value to a hash value,
but not the opposite. But encryption is
like two-way. It's reversible hashing,
so to speak. The output still looks
weird and random, but you can undo the
process. And one way to think about this
is in the world of hashing because I
claim that you can take like an infinite
domain like any possible message you
want to send and convert it to a finite
range. For instance, all A words could
be a hash value of one. All B words
could have a hash value of two. That
simple example already captures the
reality that if you only have the hash
fun the hash values one two I have no
idea what the original input is and it
doesn't matter how hard I try I'm never
going to figure it out because it could
be apple or avocado or something else
that starts with a. So hashing in that
sense one way hashing throws away
information such that it's not
recoverable but encryption
does the opposite. It would be pretty
useless if encryption threw away
information because the whole point of
encryption is to secure messages and
information we want to send. So
encryption is reversible. Hashing in
general is not.
And as you know the key, no pun intended
to encryption is necessary so that you
can reverse the process in a way that
remains secret to other people. How
about one more question and then we'll
take a short break and then we'll come
back and wrap up.
>> Uh is there any possibility to spoof the
signatures?
>> Uh short answer, no. Like so long as you
are using a standard that we believe to
be correct and not compromised, so long
as your private key has not been stolen
by someone or no one's taken it off of
your phone or your computer, they should
not it should not be possible to forge
it. It the probability is so so so low.
It should be the least of your concerns
is the idea. Now, it turns out there is
yet one other application of this world
of public key cryptography that solves a
problem from last time. Recall that we
ended our first class on a note of
emphasizing that passwords and password
managers can improve our security if
used properly. But there's another
technology that's becoming increasingly
available and it's colloquially called
pass keys or more technically it's an
implementation of a standard called web
authentication. And it turns out that
these pass keys which are available on
certain platforms and certain websites
and ever more will be available soon
quite shortly. They too rely on public
and private keys as follows. And
thankfully now, as fancy as the
mathematics we're alluding to today
sound, there really aren't only two ways
to use these public and private keys to
either encrypt with one and decrypt with
the other or vice versa. So we have just
a fairly basic building block that we
can use in one direction or another. So
how do pass keys work? In the near
future, as you will find, when you go to
certain websites or applications, you
probably will not be prompted as
frequently to type in a username and
pick a password. Which is to say, you
don't have to generate a hard to guess
password. You don't have to memorize a
hard to guess password. You don't have
to even store a hard to guess password
in a password manager because pass keys
eliminate passwords. It moves us more
toward a world of passwordless accounts.
Now, how can that be? Because up until
now, we've been using usernames and
passwords to authenticate ourselves.
Well, it turns out we humans have been
getting really good at this math. Even
if it doesn't feel like it today, we've
been getting really good at using
mathematics to solve these problems as
well. So, imagine the following
scenario. When you go to a website in
the future or app, rather than being
prompted to create a username and
password, you'll just be prompted to
create a pass key. What that means is
your laptop or desktop or phone will
probably prompt you with some form of
factor. They'll ask you for your
fingerprint or they'll ask you for a
scan of your face or maybe a pin code, a
short number that you type in just to
demonstrate with high probability that
you are authorized to be using this
device and creating this account. What
then will your device and the website
do? Your device will generate a public
key and a private key just for that one
website or app. Your device will send
the public key to that new website along
with your user ID or username, some
identifying information so that they
know you're David or someone else. But
you don't send a password. you only send
to the website or app your uh public key
and you keep private within your browser
or some other piece of software your
corresponding private key. And to be
clear, this public private key pair is
used only for this one website. You'll
do this repeatedly but automatically for
every other website in the world in this
model. So what happens when you not
register for that website which you've
just done but you want to log into it
tomorrow, next week or next year? Well,
assuming you still have that same device
or you're using some kind of cloud
service that synchronizes all of your
past keys, your public and private keys
across devices, so you haven't lost
these past keys. Here's how you would
log into the website tomorrow, next
week, or next year. The website would
send you when you visit a challenge. And
a challenge is like some little message.
It's like a number or a word or a
phrase. It's some piece of randomly
generated data that the website wants
you to digitally sign. Well, how do you
digitally sign information? I proposed
earlier that you can use your private
key and pass that key and that
challenge, which is just a random input
given to you by the website into your
digital signature algorithm, this black
box. And the output of that, as before,
is your signature. And what does your
device do? It sends that signature for
that challenge to the website. And if
you followed along earlier well enough,
you might now realize where we're going
with this. How does the website now
verify that that is in fact your
signature? That this did come from
David's device and not some adversary
online. the website because it stored
yesterday, last week, last year your
public key, it will use your public key
to decrypt your signature using the same
algorithm to get back hopefully the same
challenge value. And if the output of
this verification process matches the
challenge the website sent you a second
before, it must be the case
mathematically that you are in fact who
you claim to be because it was your
device that registered for this website
a day, a week, a year ago as well. So
again, if we trust in the mathematics
here and we trust that these algorithms
allow us to encrypt information and
decrypt it using a public key and
private key or conversely a private key
and public key, we can with very very
high confidence probabilistically say
yes, this is David Men. I'm going to
allow him back into this account. So
what's the implication of this
passwordless world that uses pass keys
or web authentication more technically?
It means that we're getting out of the
business potentially as a society of
having to remember dozens or hundreds or
thousands of different passwords for all
of our accounts. It does require though
that we don't lose the device or the
devices that registered for these
websites or apps. But again,
increasingly is the world uh providing
cloud services whether it's with Apple
or Microsoft or Google or others that
presumably can synchronize your pass
keys across devices. And we'll conclude
ultimately today by talking about how
they can be synchronized securely even
without Google and Microsoft and Apple
knowing what your own pass keys are so
long as they provide us with a certain
technical guarantee. So the upside of
this is we can move away from passwords
it and you can even share these pass
keys with other people if you so choose.
The catch is right now they're not
omniresently available on every website
out there. It's probably going to take
some time for the world to come on
board, but I do dare say in the coming
weeks, months, and years, you will see
pass keys increasingly offered to you.
And so indeed, the next time you visit a
website that asks you, hey, do you want
to register with your fingerprint or
with your face or with a pin code, and
you're never even asked for a password,
odds are it's using this pass key
technology instead. Well, let's go ahead
and take one more five minute break here
and when we come back, we'll talk about
securing data as it's moving back and
forth and sitting on our own systems.
All right, so we're back and allow me to
claim that we now have a bunch of ways
to hash data and also encrypt data and
also now decrypt data. So, how can we
use these building blocks to solve some
other perhaps familiar problems? Well,
there's this notion of encryption in
transit, which is a fancy way of saying
that you and I probably prefer nowadays
that our data be encrypted whenever it's
traveling from point A to point B,
whether that point B is Amazon.com,
gmail.com, WhatsApp, or any other
service that we're communicating with.
We ideally want no one in between us,
some machine in the middle, so to speak,
to be able to get at that some same
data. Because in particular, what you
should be worried about is a scenario
like this where if Alice is trying to
communicate with Bob, you might worry
that there's some eavesdropper, so to
speak, named Eve between Alice and Bob.
And maybe this is via wires nowadays on
the internet. Maybe it's somehow
wirelessly. Maybe Eve actually
represents a company that Alice and Bob
are communicating between like Gmail or
Outlook or the like. So encryption in
transit though is important to
distinguish from other forms of
encryption. In particular here Alice
might very well have an encrypted
connection not to an eavesdropper per se
but just a third party like Gmail. So
assume that Eve here is Gmail. And
meanwhile Bob when checking his email
account has an encrypted connection to
Eve as well which in this story now is
Gmail. So Alice has a secure connection
to Gmail and Bob has a secure connection
to Gmail as well. But that does not mean
necessarily that Alice has a secure
connection to Bob. Security does not
really work through transitivity, so to
speak. This might very well mean that
the data is only encrypted while in
transit from A to E and from B to E. But
that doesn't mean that Eve or Gmail in
this story can't be reading all of
Alice's and Bob's emails. And indeed,
that is technically possible on Google's
end. They of course run all of the
servers that your Gmail accounts might
be on. There's nothing technically
probably stopping them from reading
anything and everything. Now, hopefully
they have policies. Hopefully very few
humans actually have the privileges or
the authorization to even do anything
close to that. But technically speaking,
just because Alice has a secure
connection to Gmail and Bob has a secure
connection to Gmail, that doesn't mean
that their communications will be
encrypted entirely between A and B. And
there are lots of examples of this as
well. Zoom, for instance, when it comes
to video conferencing, you might have an
encrypted connection to Zoom. I might
have an encrypted connection to Zoom.
That does not necessarily mean that Zoom
couldn't be Eve in this story listening
and watching everything that we're
saying while video conferencing as well.
So encryption in transit is good in that
it at least keeps random people out of
the picture because they don't have
access to these encrypted channels. But
if there is this third party, this
machine in the middle or company in the
middle, even they might have access to
data that we do not want them to have
access to. So what then is an a stronger
alternative? Increasingly possible,
increasingly available, and something
you as a user should be looking for with
greater frequency is what we'd call end
toend encryption. This is a stronger
guarantee whereby you can trust that
Alice's connection to Bob is in fact
secure. Even if, not pictured here,
there are one, two, three, four machines
in the middle, companies in the middle,
eavesdroppers in the middle. If you use
encryption properly, end to end, you can
ensure that the only thing Eve or Google
or Zoom can see is just your cipher
text. the seemingly random strings of
text or zeros and ones that represent
your encrypted data. But without your
key, they have no idea what that data
actually is. So end-to-end encryption
isn't necessarily in most companies best
interest. Why? Well, companies like
Gmail tend to presumably mine our data,
whether it's for advertising purposes or
otherwise. And so it's sometimes in
company's interest to have access to
your data to keep it secure on their
servers but still in a way that they
have access to it. Now that might be uh
not comfortable for you and so there are
alternatives for instance iMessage for
Apple users and WhatsApp internationally
is known in particular for offering end
toend encryption which if implemented
truthfully and technically correctly
should guarantee that even though your
messages might be going through WhatsApp
servers no employee at WhatsApp can
actually see your messages because it's
encrypted all the way from A to B even
though it's going through a potential
potential eavesdropper but that depends
on exactly what form of encryption
you're using and if it's not endtoend it
might only be encrypted in transit such
that ees that eavesdropper might indeed
have access to the data. So as to how
you can use end-to-end encryption it's
an option that a service must provide to
you in this case or you must choose
services that offer it. It's not
necessarily something that's always
available but it is increasingly
available in different software. So
let's now consider a fairly mundane
operation but one that has implications
for these same technologies and
solutions that is deleting a file be it
on your Mac or your PC or your phone or
some other device. Now where are where
is data stored in your devices? Well,
generally it might be in a device like
this, a large, somewhat older but large
hard drive that can store lots and lots
of files and folders or perhaps
something smaller known as a solidstate
drive that might store information
entirely digitally without any moving
parts. And even smaller might be
something like this that you carry
around like a USB stick and they are
even smaller nowadays too that similarly
stores some data digitally. Now, how do
we go about deleting files from a
computer or any of these devices? Well,
you typically click it and drag it
somewhere, or maybe you rightclick it,
or maybe you tap and drag it to some
trash or the like. There's any number of
user interface mechanisms for deleting
files. But let's consider for our
purposes what happens underneath the
hood. So, let me stipulate that your
hard drive, your solid state drive, your
USB stick just contains ultimately a
whole bunch of zeros and ones. And those
zeros and ones represent your files and
folders. So, when you go about deleting
a file by dragging it to the recycle bin
on Windows or dragging it to the trash
can on Mac OS, what actually happens?
Well, it turns out not anything at all
really. When you recycle a file on
Windows or when you trash a file on Mac
OS, it doesn't actually get deleted in
the sense that you and I might expect.
By deleted, I mean it's gone. Like, I
don't want to be able to find it anyway.
Okay, wait a minute, though. Of course,
we all know by now, at least on
computers, you at least have to empty
the recycle bin or empty the trash can.
So, okay, maybe I missed that step. But
even then, contrary to what you might
expect, emptying the recycle bin,
emptying the trash can also does not
generally delete the data. And here's
where I'd again emphasize, wait a
minute, when I delete a file, I want it
gone, removed from my computer
altogether. But what Mac OS and Windows
and operating systems in general tend to
do instead when you even empty the
recycle bin or trash can, they don't
actually get rid of the file per se,
they just forget where it is. Somewhere
in the computer's memory, there's like a
a spreadsheet of sorts, some kind of
database or table with at least two
columns. One of which has the name of
your file or the location of your file.
The other of which has some kind of
reference to which zeros and ones on
your actual computer implement that
specific file. Maybe these zeros and
ones are for one file, these zeros and
ones are for another file and so forth.
So somewhere your computer is keeping
track of what is where physically on
your computer. But when you delete a
file by emptying the trash or recycle
bin, the computer just eh forgets where
it is. And more importantly, it frees up
the space so it can be used later. So
what do I mean by that? Well, suppose I
do go ahead and delete a file and empty
the recycle bin or trash can. And
suppose that these yellow zeros and ones
represent the file that I no longer care
about. Well, what's actually going to
happen underneath the hood, so to speak,
of the computer? Well, eventually some
of those yellow zeros and ones might
just get reused for other files. In
other words, these zeros and ones
highlighted in yellow represent a file
that used to be there but is not. That
is equivalent to saying, ""Ah, some other
file can now use those same zeros and
ones."" And so, here's some random zeros
and ones that maybe overwrite some of
the file, but not all of it. Notice
there's still a bunch of yellow zeros
and ones here in my depiction of my
computer. So, it turns out that over
time, yes, your file will probably get
actually deleted. What do I mean by
that? Eventually, those zeros and ones
will be repurposed. Changed from one to
zero, changed from zero to one, such
that your file, for all intents and
purposes, is actually gone because it's
been repurposed, that space altogether.
But notice, at least at this point in
time and shortly after you delete a
file, even if you've created or
downloaded new files, there might still
be parts of your files around, which
means that sensitive Word document or
Excel file or images that you had on
your computer, there might still be
remnants of them, just a few lines from
any of those. So, you should realize
that deleting a file doesn't really get
rid of it in the way you might expect or
hope. To do that, you need to be a
little better with practices. Now, what
do I mean by this? Secure deletion is
another beast altogether. And typically,
when we delete files, they're not
deleted securely. They're not deleted
typically in a way that you would hope.
So, secure deletion does what you might
really hope for, get rid of this file
altogether. So, if we go back to the
original contents of my computer with
all of these here, zeros and ones, and
suppose that I want to delete this file
here at the top of the screen, you know,
in an extreme ideal world, those zeros
and ones would just be gone, right?
Like, that's pretty darn secure. Those
bits, those zeros and ones, they don't
even exist anymore. Now, this is
probably not the best way to securely
delete information because if I just got
rid of those zeros and ones somehow,
like my hard drive is getting like
literally smaller and smaller in terms
of how much stuff I can put on it if I
don't have as many bits or zeros and
ones available. So, that's probably not
the best long-term solution because it's
expensive. It's like getting rid of some
of my capacity. So, we don't actually do
that. But, how might we securely delete
a file? I don't think we want to just
wait and hope that those zeros and ones
eventually get reused by the system
because we might still be left with some
remnants which might not be ideal. So
what we can do when securely deleting a
file is something like this. Change all
of the zeros and ones that we don't care
about anymore or want. Change them all
to zeros. And this will effectively
securely delete the file because now the
ones that were previously there that
represented some piece of information
are just completely gone. Or
equivalently, I could change them all to
ones. Or I could even change it to
random zeros and ones. The point is to
securely delete a file. You should
change all of the zeros and ones to at
least some other pattern so that the
file is effectively gone. Now, how can
you use this to your benefit? Well, some
operating systems nowadays support
what's called full disk encryption. And
this is good for a number of reasons.
One, if you enable a feature called full
disk encryption, which is actually a
specific incarnation of an idea known as
encryption at rest. Encryption in
transit refers, of course, to your data
going back and forth from point A to
point B. Encryption at rest means it's
just sitting there on your device in
your pocket or on your lap or on your
desktop uh sitting unused, maybe on or
off. So when it comes to full disc
encryption or encryption at rest, you
ideally want all of your data somehow
encrypted on your Mac, on your PC, on
your phone. And only when you log in
with your password or maybe your
fingerprint or your face should that
data be decrypted automatically. And
this can be hap this can happen pretty
darn fast nowadays with modern hardware
should the data be unencrypted. So you
can actually use it and interact with
that device. So why is this
advantageous? Well, one, if your device
gets stolen, so long as you're not
logged into it, so long as it's locked,
so long as the lid is closed, so long as
it's unplugged, or any other number of
scenarios, at least if someone takes
your laptop from the the table in
Starbucks or the cafe, well, hopefully
if you have a good password or good
biometrics, they're not going to be able
to get any of your data. They can maybe
delete all of your data and they can
sell your computer. They can use your
computer, but they probably, if you're
practicing best practices, don't have
access to the data that's on the system.
Why? Because it's completely encrypted
at rest and they don't know your
password. They don't have your
fingerprint. They don't have your face.
They should not be able to decrypt that
data. So in other words, if this is my
unencrypted data, the way I want it and
need it when I'm using my computer, full
disk encryption at rest would change my
entire computer to look random. These
are random zeros and ones now that I
generated by using, for instance, my
password or my fingerprint or my face.
And this is what your hard drive or your
solid state drive should look like when
the lid is closed, when the power is
off, when you are logged out of it. It
should be random zeros and ones. And the
upside of this now is that again, if
it's stolen while in this state, there's
no data to be used by the adversary
because it looks like random zeros and
ones. Better yet, if you deliberately
want to get rid of the device because
you want to trade it in for resale
value, because you want to donate it to
someone else, because you want to sell
it to someone online, when using full
disc encryption, the upside is that so
long as you had a really hard to guess
password, your data is for all intents
and purposes securely deleted already
because only if the new buyer figures
out or knows your password or has your
same fingerprint or has your same face,
they're not going to be able to access
any of your data anyway. Okay. And this
is important nowadays because it turns
out with modern hardware, even if you
might want to change all of the zeros
and ones to all zeros or all ones or all
random data, it turns out that today's
hardware can fail over time. So even
little USB sticks or solid state drives
over time can kind of wear out. But
they're smart enough thanks to software
known as firmware inside of it. As soon
as the device realizes, wait a minute,
that those bits over there aren't
working properly anymore, the device
might not let you change them to all
zeros or all ones or a random zeros and
ones anymore. It might just leave them
as is forever. Which is to say, it's
even more important to start using full
disc encryption, encryption at rest,
when you first get a device because that
way you can trust that even if parts of
the device degrade over time, all of the
data that's there and has been there was
at least encrypted with one of your pass
code passwords or one of your biometrics
in the past. So this is the kind of
feature too to look for in your Mac,
your PC or your phone to ensure that it
is somehow enabled. Thankfully, once you
log back in with your password, it goes
back to the original data and you can
use it. Of course, then an implication
of this best practice is that if you
lose your laptop or your phone or your
desktop's password or your fingerprint
somehow change or your face sufficiently
changes, you might be locked out of all
of your data too. But again, that's just
another example of this trade-off
between usability and security as well.
Now a downside an evil side to full disc
encryption is ransomware which is how
adversaries are monetizing attacks. It's
not uncommon nowadays for hackers, for
adversaries when they get into a system,
whether it's your laptop or for instance
a corporate network or in some cases
hospital systems or cities own computer
networks to not try to do any damage or
just do something like spam or
cryptocurrency mining, but to actually
uh encrypt all of the data on these
systems they somehow accessed online.
Why? Well, if they encrypt all of the
data, they can then ask for a ransom and
say, ""Listen, if you don't give me this
many bitcoins, I'm not going to give you
the key that I use to encrypt your
data."" And if you poke around online,
there have been many examples of this,
unfortunately, where hackers have gotten
into systems that were not very well
protected. All of the data therein was
encrypted. And this is an opportunity
for the adversaries to try to extort say
financial gain from a situation by then
only handing you the keys if ever once
you've actually paid up. And there too
there's the risk as in any ransom
scenario where who even knows if they're
going to give you the proper key uh in
the end. But this is increasingly a
concern for municipalities, for
companies, for universities and the
like. So just as we have some upsides
here, there too is this trade-off in
what you can do. And lastly, we thought
we'd end on a note about the future
because this is a topic that will come
up and has come up over time. This topic
of quantum computing. So for those less
familiar, we've been talking a lot about
bits, zeros and ones today. And at the
end of the day, that's how today's
computer systems are implemented.
Patterns of zeros and ones to represent
numbers and letters and colors and
videos and sounds and everything. We've
been discussing today, data more
generally. Now typically in our world
now a bit a binary digit can either be a
zero or it can be a one as per the
diagram we had on the screen in these
examples. Either a zero or a one. In the
world of quantum computing thanks to
some very fancy physics and quantum
mechanics in particular. It is possible
it seems physically for us to implement
the idea of bits a little bit
differently using quantum techniques.
And there's this idea of not just a bit
but a quantum bit or Qbit whose power
derives from the reality that physically
you can implement a cubit in such a way
that it is representing both a zero and
a one at the exact same time. So it can
be not in just one state, so to speak,
one condition at once, but two states at
once. And if you have two cubits, they
can be in four states at once. If you
have three, they can be in eight states
at once. If you have 32 of them, they
can be in four billion states at once.
Now, what's the implication of this?
Well, when we talk about cryptography,
when we talk about hashing, when we talk
